id,name,type,typecode,lng,lat,pname,cityname,adname,address,biz_status,city,group,pair_id,search_type,search_typecode
B021503YT9,山东省高青一中,科教文化服务;学校;中学,141202,117.849096,37.174481,山东省,淄博市,高青县,黄河路7号,,淄博,treat,1,咖啡厅,141200
B021504BQP,淄博市临淄中学,科教文化服务;学校;中学,141202,118.341718,36.834299,山东省,淄博市,临淄区,学府路1001号,,淄博,treat,1,咖啡厅,141200
B021501B07,淄博东方双语学校,科教文化服务;学校;学校,141200,118.071636,36.808338,山东省,淄博市,张店区,人民东路16号,,淄博,treat,1,咖啡厅,141200
B021501C3D,淄川中学,科教文化服务;学校;中学,141202,117.965915,36.633984,山东省,淄博市,淄川区,颐泽将军大道205号,,淄博,treat,1,咖啡厅,141200
B021501C3C,淄博第四中学,科教文化服务;学校;中学,141202,117.964349,36.648354,山东省,淄博市,淄川区,淄城路540号,,淄博,treat,1,咖啡厅,141200
B02150R49R,般阳中学,科教文化服务;学校;中学,141202,117.915619,36.656604,山东省,淄博市,淄川区,苏相路1号,,淄博,treat,1,咖啡厅,141200
B0FFI7G6BZ,淄博理工学校,科教文化服务;学校;职业技术学校,141206,117.984673,36.645065,山东省,淄博市,淄川区,般阳路街道松龄东路246号,,淄博,treat,1,咖啡厅,141200
B0FFIBCGE8,淄博高新区实验中学,科教文化服务;学校;中学,141202,118.128522,36.830556,山东省,淄博市,张店区,张店区高新区中润大道299号,,淄博,treat,1,咖啡厅,141200
B021501C26,淄博市张店区实验中学,科教文化服务;学校;中学,141202,118.025832,36.799455,山东省,淄博市,张店区,世纪路36号,,淄博,treat,1,咖啡厅,141200
B02150R2VJ,桓台县城南学校,科教文化服务;学校;中学,141202,118.084252,36.940475,山东省,淄博市,桓台县,赵家南路与赵家西路交汇处,,淄博,treat,1,咖啡厅,141200
B021503YMS,淄博第十五中学,科教文化服务;学校;中学,141202,117.999981,36.621757,山东省,淄博市,淄川区,淄博第十五中学,,淄博,treat,1,咖啡厅,141200
B02150QABF,淄博信息工程学校,科教文化服务;学校;职业技术学校,141206,118.067903,36.805023,山东省,淄博市,张店区,共青团东路27号,,淄博,treat,1,咖啡厅,141200
B021503YLK,淄博建筑工程学校,科教文化服务;学校;职业技术学校,141206,118.106771,36.967138,山东省,淄博市,桓台县,建设街2252号,,淄博,treat,1,咖啡厅,141200
B021501C27,张店区第七中学,科教文化服务;学校;中学,141202,118.03144,36.818856,山东省,淄博市,张店区,北西六路57号,,淄博,treat,1,咖啡厅,141200
B0FFGAP3PN,万杰朝阳学校,科教文化服务;学校;小学|科教文化服务;学校;中学,141203|141202,117.852329,36.544411,山东省,淄博市,博山区,西外环路246号万杰医学院,,淄博,treat,1,咖啡厅,141200
B021502X5Y,山东药品食品职业学院淄博校区,科教文化服务;学校;职业技术学校,141206,118.030617,36.806068,山东省,淄博市,张店区,商场西街74号,,淄博,treat,1,咖啡厅,141200
B0G2DSN2H2,淄博经济开发区实验学校,科教文化服务;学校;学校,141200,118.029182,36.77279,山东省,淄博市,张店区,海岱大道10555号,,淄博,treat,1,咖啡厅,141200
B021504434,淄博市周村区实验中学,科教文化服务;学校;中学,141202,117.84475,36.787332,山东省,淄博市,周村区,周隆路1307号,,淄博,treat,1,咖啡厅,141200
B021501C4C,山东沂源二中,科教文化服务;学校;中学,141202,118.149219,36.17686,山东省,淄博市,沂源县,南麻县城鲁阳路29号,,淄博,treat,1,咖啡厅,141200
B0GUGA1DXG,桓台县红莲湖学校,科教文化服务;学校;中学,141202,118.067082,36.942338,山东省,淄博市,桓台县,桓台大道4199号,,淄博,treat,1,咖啡厅,141200
B02150434O,周村区第二中学,科教文化服务;学校;中学,141202,117.859542,36.803863,山东省,淄博市,周村区,丝绸路58号,,淄博,treat,1,咖啡厅,141200
B0K60C18XD,中共临淄区委党校,科教文化服务;学校;学校,141200,118.375969,36.808143,山东省,淄博市,临淄区,太公湖东南侧,,淄博,treat,1,咖啡厅,141200
B021503YNI,博山实验中学,科教文化服务;学校;中学,141202,117.859332,36.509801,山东省,淄博市,博山区,白虎山路33号,,淄博,treat,1,咖啡厅,141200
B021501C25,山东省淄博第十七中学,科教文化服务;学校;中学,141202,118.035688,36.810232,山东省,淄博市,张店区,十七中北街1号,,淄博,treat,1,咖啡厅,141200
B0FFHU7V9W,山东省淄博第一中学,科教文化服务;学校;中学,141202,117.856587,36.508455,山东省,淄博市,博山区,翰林路6号附近,,淄博,treat,1,咖啡厅,141200
B021503YL3,桓台县实验中学,科教文化服务;学校;中学,141202,118.103854,36.964247,山东省,淄博市,桓台县,建设街2533号,,淄博,treat,1,咖啡厅,141200
B0FFFV6KCJ,张店区第九中学,科教文化服务;学校;中学,141202,118.022021,36.815689,山东省,淄博市,张店区,人民西路126号,,淄博,treat,1,咖啡厅,141200
B021501C32,淄川实验中学松龄东路,科教文化服务;学校;中学,141202,117.974286,36.646597,山东省,淄博市,淄川区,松龄路街道吉祥生活区42号楼,,淄博,treat,1,咖啡厅,141200
B021504EHP,山东省桓台第二中学,科教文化服务;学校;中学,141202,118.07255,36.952882,山东省,淄博市,桓台县,渔洋大街5166号,,淄博,treat,1,咖啡厅,141200
B021501C24,张店区第一中学,科教文化服务;学校;中学,141202,118.043795,36.795111,山东省,淄博市,张店区,和平路7号,,淄博,treat,1,咖啡厅,141200
B021501C49,淄博市博山中学,科教文化服务;学校;中学,141202,117.843168,36.513238,山东省,淄博市,博山区,珑山路附近,,淄博,treat,1,咖啡厅,141200
B0FFI6V65M,淄博师专附属中学,科教文化服务;学校;中学,141202,118.004382,36.638287,山东省,淄博市,淄川区,淄矿北路,,淄博,treat,1,咖啡厅,141200
B021501C21,山东省淄博第十八中学,科教文化服务;学校;中学,141202,118.055517,36.818262,山东省,淄博市,张店区,潘南西路18号,,淄博,treat,1,咖啡厅,141200
B021503YLG,桓台实验学校,科教文化服务;学校;中学,141202,118.082203,36.967572,山东省,淄博市,桓台县,建设街4756号,,淄博,treat,1,咖啡厅,141200
B0FFJKQSMR,齐德学校,科教文化服务;学校;学校,141200,117.989599,36.803053,山东省,淄博市,张店区,北京路西城尚苑小区对面,,淄博,treat,1,咖啡厅,141200
B0215043BK,滨州医学院淄博教学基地,科教文化服务;学校;高等院校,141201,118.055554,36.807226,山东省,淄博市,张店区,西二路209号,,淄博,treat,1,咖啡厅,141200
B0FFGZSY59,淄博市高新区第一中学,科教文化服务;学校;中学,141202,118.036423,36.855487,山东省,淄博市,张店区,兰雁大道,,淄博,treat,1,咖啡厅,141200
B0FFHUHDRP,淄博市张店区齐盛学校,科教文化服务;学校;中学,141202,117.97533,36.836168,山东省,淄博市,张店区,中润大道南,,淄博,treat,1,咖啡厅,141200
B02150Q6IQ,齐鲁石化公司党委党校,科教文化服务;培训机构;培训机构|科教文化服务;学校;学校,141400|141200,118.284505,36.817216,山东省,淄博市,临淄区,桓公路11号,,淄博,treat,1,咖啡厅,141200
B0215048L6,临淄区雪宫中学,科教文化服务;学校;中学,141202,118.302396,36.81559,山东省,淄博市,临淄区,雪宫路343号,,淄博,treat,1,咖啡厅,141200
B021503W0E,淄川二中,科教文化服务;学校;中学,141202,117.978648,36.655917,山东省,淄博市,淄川区,淄城东路45号,,淄博,treat,1,咖啡厅,141200
B021504DOK,桓台一中附属学校,科教文化服务;学校;中学,141202,118.070774,36.960809,山东省,淄博市,桓台县,中心大街,,淄博,treat,1,咖啡厅,141200
B021503WVS,淄博第十中学,科教文化服务;学校;中学,141202,117.905264,36.581359,山东省,淄博市,淄川区,S326(淄博十中校内操场以北),,淄博,treat,1,咖啡厅,141200
B021501C22,张店区第二中学,科教文化服务;学校;中学,141202,118.070757,36.808516,山东省,淄博市,张店区,人民东路14号,,淄博,treat,1,咖啡厅,141200
B0FFG1GO1I,山东淄博鲁才高级中学,科教文化服务;学校;中学,141202,117.753424,37.13738,山东省,淄博市,高青县,花沟镇政府斜对面,,淄博,treat,1,咖啡厅,141200
B0GROC6PC9,淄博瀚文学校,科教文化服务;学校;学校,141200,118.033616,36.64304,山东省,淄博市,淄川区,朝阳街西400米,,淄博,treat,1,咖啡厅,141200
B0FFKDQTKJ,淄博修文外国语学校,科教文化服务;学校;中学|科教文化服务;学校;小学,141202|141203,117.975357,36.837448,山东省,淄博市,张店区,中润大道与香港路交叉口南100米,,淄博,treat,1,咖啡厅,141200
B021501C15,山东省桓台世纪中学,科教文化服务;学校;中学,141202,118.108796,36.959324,山东省,淄博市,桓台县,索镇街道索镇大街1476号,,淄博,treat,1,咖啡厅,141200
B0FFGUG2E7,高青县第五中学,科教文化服务;学校;中学,141202,117.881124,37.151187,山东省,淄博市,高青县,千乘路和238省道交汇处附近,,淄博,treat,1,咖啡厅,141200
B0FFI8C2YF,临淄区淄江中学,科教文化服务;学校;中学,141202,118.345542,36.812707,山东省,淄博市,临淄区,花园南路与齐都路交叉口东北240米,,淄博,treat,1,咖啡厅,141200
B02150449X,淄博世纪英才外语学校,科教文化服务;学校;中学,141202,118.065,36.842399,山东省,淄博市,张店区,万杰路116号,,淄博,treat,1,咖啡厅,141200
B0IRBUVWFA,龙凤苑中学,科教文化服务;学校;中学,141202,118.006056,36.834279,山东省,淄博市,张店区,重庆路与齐盛路交叉口东北260米,,淄博,treat,1,咖啡厅,141200
B021503UBX,萌水中学,科教文化服务;学校;中学,141202,117.910734,36.726563,山东省,淄博市,周村区,萌水镇杨萌路南,,淄博,treat,1,咖啡厅,141200
B02150R1YL,中共沂源县委党校,科教文化服务;学校;学校,141200,118.19505,36.201654,山东省,淄博市,沂源县,新城路委党校(沂源第二实验幼儿园东北),,淄博,treat,1,咖啡厅,141200
B021503X5P,博山区第一中学,科教文化服务;学校;中学,141202,117.848509,36.495344,山东省,淄博市,博山区,李家窑北街54号,,淄博,treat,1,咖啡厅,141200
B0KR6MXNSO,淄博稷下实验学校,科教文化服务;学校;学校,141200,117.965198,36.816474,山东省,淄博市,张店区,人民西路与济南路交叉口西南220米,,淄博,treat,1,咖啡厅,141200
B021504AOG,祥瑞园小学,科教文化服务;学校;小学,141203,118.010582,36.824284,山东省,淄博市,张店区,马尚街道南京路77号,,淄博,treat,1,咖啡厅,141200
B0I2Y7XIMF,淄博市技师学院南校区,科教文化服务;学校;职业技术学校,141206,118.028969,36.798352,山东省,淄博市,张店区,和平路38号,,淄博,treat,1,咖啡厅,141200
B0FFH1FJ4P,张店区重庆路小学,科教文化服务;学校;小学,141203,118.006566,36.842239,山东省,淄博市,张店区,重庆路与盛湖路交叉口东南角,,淄博,treat,1,咖啡厅,141200
B021503YDK,沂源县大张庄中学,科教文化服务;学校;中学,141202,118.031926,36.047145,山东省,淄博市,沂源县,大张庄镇,,淄博,treat,1,咖啡厅,141200
B021501B1B,临淄实验中学,科教文化服务;学校;中学,141202,118.281588,36.817591,山东省,淄博市,临淄区,桑坡路177号,,淄博,treat,1,咖啡厅,141200
B021501C1F,张店区第三中学,科教文化服务;学校;中学,141202,118.05725,36.807199,山东省,淄博市,张店区,金晶大道西4巷3号,,淄博,treat,1,咖啡厅,141200
B0I3OU5SH1,昌乐一中德扬分校,科教文化服务;学校;中学,141202,117.98275,36.912457,山东省,淄博市,桓台县,张田路1008号,,淄博,treat,1,咖啡厅,141200
B0215024Z8,潘南小学,科教文化服务;学校;小学,141203,118.059069,36.815301,山东省,淄博市,张店区,潘南西路9号,,淄博,treat,1,咖啡厅,141200
B0FFJX87JG,桓台县渔洋中学,科教文化服务;学校;中学,141202,118.103492,36.947909,山东省,淄博市,桓台县,渔洋街1819号,,淄博,treat,1,咖啡厅,141200
B021504FIO,淄博市育才中学,科教文化服务;学校;中学,141202,117.969795,36.641159,山东省,淄博市,淄川区,般阳路66号,,淄博,treat,1,咖啡厅,141200
B0FFF2R5YP,淄博市张店区第六中学,科教文化服务;学校;中学,141202,117.99802,36.769038,山东省,淄博市,张店区,南重庆路166号,,淄博,treat,1,咖啡厅,141200
B021504MYY,淄博市张店区建桥中学,科教文化服务;学校;中学,141202,118.031465,36.820234,山东省,淄博市,张店区,北西六路59号,,淄博,treat,1,咖啡厅,141200
B021504DU3,凯瑞小学,科教文化服务;学校;小学,141203,118.014388,36.810389,山东省,淄博市,张店区,祥和路7号,,淄博,treat,1,咖啡厅,141200
B0FFHK2M9U,淄博外语学校,科教文化服务;学校;小学,141203,118.035326,36.787985,山东省,淄博市,张店区,车站街道王舍路115号欧麦蛋糕,,淄博,treat,1,咖啡厅,141200
B021501C39,博山区第六中学,科教文化服务;学校;中学,141202,117.869513,36.503004,山东省,淄博市,博山区,青龙山路51号,,淄博,treat,1,咖啡厅,141200
B0215048LE,临淄一中,科教文化服务;学校;中学,141202,118.313495,36.812152,山东省,淄博市,临淄区,桓公路173号,,淄博,treat,1,咖啡厅,141200
B0215030GZ,张店区莲池学校,科教文化服务;学校;学校,141200,118.031351,36.830007,山东省,淄博市,张店区,联通路121-甲8附近,,淄博,treat,1,咖啡厅,141200
B02150QPD5,周村城北中学,科教文化服务;学校;中学,141202,117.861555,36.842978,山东省,淄博市,周村区,城北路1595号,,淄博,treat,1,咖啡厅,141200
B0FFKC3Y5W,高青燕园学校,科教文化服务;学校;学校,141200,117.800862,37.170935,山东省,淄博市,高青县,黄河路与东邹璐交叉口以西,,淄博,treat,1,咖啡厅,141200
B021504G32,淄博市张店区铝城第一中学,科教文化服务;学校;中学,141202,118.040937,36.748754,山东省,淄博市,张店区,花园路30号,,淄博,treat,1,咖啡厅,141200
B0FFHLFH1W,中铝党校,科教文化服务;学校;学校,141200,118.047129,36.756803,山东省,淄博市,张店区,花园路10号,,淄博,treat,1,咖啡厅,141200
B0FFFTHEE5,张店区实验小学,科教文化服务;学校;小学,141203,118.016861,36.801754,山东省,淄博市,张店区,金鑫街与名仕街交叉口西北140米,,淄博,treat,1,咖啡厅,141200
B0G3VYDRWJ,张店区齐润小学,科教文化服务;学校;小学,141203,118.001686,36.820383,山东省,淄博市,张店区,林泽街,,淄博,treat,1,咖啡厅,141200
B0I13ANXG3,张店区盛湖小学,科教文化服务;学校;小学,141203,117.984333,36.846051,山东省,淄博市,张店区,盛湖路268号,,淄博,treat,1,咖啡厅,141200
B021501B9A,桓台县第二小学,科教文化服务;学校;小学,141203,118.093883,36.955014,山东省,淄博市,桓台县,镇南大街760号,,淄博,treat,1,咖啡厅,141200
B021501C18,临淄二中,科教文化服务;学校;中学,141202,118.304006,36.837102,山东省,淄博市,临淄区,学府路一号,,淄博,treat,1,咖啡厅,141200
B021501AF7,山东淄博新元学校,科教文化服务;学校;中学,141202,118.053855,36.819376,山东省,淄博市,张店区,柳泉路224号,,淄博,treat,1,咖啡厅,141200
B021502YAD,张店区铁路小学,科教文化服务;学校;小学,141203,118.039572,36.790786,山东省,淄博市,张店区,王舍路,,淄博,treat,1,咖啡厅,141200
B021503V06,磁村中学,科教文化服务;学校;中学|科教文化服务;学校;小学,141202|141203,117.83889,36.62076,山东省,淄博市,淄川区,磁村镇,,淄博,treat,1,咖啡厅,141200
B0FFGJY7JT,淄博张店东方双语学校,科教文化服务;学校;小学,141203,118.001771,36.799963,山东省,淄博市,张店区,重庆路与和平路交汇处北100米路东,,淄博,treat,1,咖啡厅,141200
B02150QR7I,淄博高新区第一小学,科教文化服务;学校;小学,141203,118.07055,36.844664,山东省,淄博市,张店区,南营路与金晶大道交叉路口往西约100米,,淄博,treat,1,咖啡厅,141200
B0G01STTIH,淄博大学城实验中学,科教文化服务;学校;中学,141202,117.923755,36.822727,山东省,淄博市,周村区,柳园路3号,,淄博,treat,1,咖啡厅,141200
B0FFFDFF6U,淄博高新区华侨城学校,科教文化服务;学校;小学,141203,118.035677,36.839421,山东省,淄博市,张店区,裕桥花园19号商铺,,淄博,treat,1,咖啡厅,141200
B021504NLZ,张店区绿杉园小学,科教文化服务;学校;小学,141203,118.046686,36.832088,山东省,淄博市,张店区,环翠路10号,,淄博,treat,1,咖啡厅,141200
B0HRBAWBRZ,潘庄高级中学,科教文化服务;学校;中学,141202,118.060365,36.823397,山东省,淄博市,张店区,迎春街与联通路交叉口南360米,,淄博,treat,1,咖啡厅,141200
B0HGV5PGQ7,张店区科技苑中学,科教文化服务;学校;中学,141202,118.050969,36.828994,山东省,淄博市,张店区,联通路与橙香路交叉口东北160米,,淄博,treat,1,咖啡厅,141200
B0FFILK82S,杨寨中学,科教文化服务;学校;中学,141202,117.992787,36.712631,山东省,淄博市,淄川区,东环路,,淄博,treat,1,咖啡厅,141200
B021503YJI,高青县第三中学,科教文化服务;学校;中学,141202,117.83598,37.195713,山东省,淄博市,高青县,田翟路6号,,淄博,treat,1,咖啡厅,141200
B0IRHCQOH0,淄博十七中新校区(建设中),科教文化服务;学校;中学,141202,117.997909,36.776304,山东省,淄博市,张店区,考工路与重庆路交叉口西南角,,淄博,treat,1,咖啡厅,141200
B02150QNPN,淄博市临淄三中,科教文化服务;学校;中学,141202,118.351663,36.846201,山东省,淄博市,临淄区,齐都路2号,,淄博,treat,1,咖啡厅,141200
B0FFFW9E07,华润实验小学,科教文化服务;学校;小学,141203,118.064116,36.801975,山东省,淄博市,张店区,东一路小学42号,,淄博,treat,1,咖啡厅,141200
B021504K66,淄博和平学校,科教文化服务;学校;中学|科教文化服务;学校;小学,141202|141203,117.824973,36.791633,山东省,淄博市,周村区,和平路388号,,淄博,treat,1,咖啡厅,141200
B02150QIX6,赵瓦研学基地,科教文化服务;学校;小学,141203,117.99027,36.703876,山东省,淄博市,淄川区,东环路10号,,淄博,treat,1,咖啡厅,141200
B02150QH0F,英才中学,科教文化服务;学校;中学,141202,118.302649,36.793456,山东省,淄博市,临淄区,新店管仲路27号,,淄博,treat,1,咖啡厅,141200
B021501B85,高青县实验小学,科教文化服务;学校;小学,141203,117.835309,37.173119,山东省,淄博市,高青县,黄河路33号,,淄博,treat,1,咖啡厅,141200
B0215025X4,桓台县陈庄中学,科教文化服务;学校;职业技术学校,141206,117.916557,37.008159,山东省,淄博市,桓台县,陈庄中心街,,淄博,treat,1,咖啡厅,141200
B02150R179,淄博市竞技体育学校,科教文化服务;学校;职业技术学校,141206,118.084264,36.769972,山东省,淄博市,张店区,第四中学昌国路与东四路路口东300米路南,,淄博,treat,1,咖啡厅,141200
B021501BD2,淄博高新区实验小学,科教文化服务;学校;小学,141203,118.061165,36.830793,山东省,淄博市,张店区,华瑞园一号楼一单元202号,,淄博,treat,1,咖啡厅,141200
B021501BA9,临淄实验小学,科教文化服务;学校;小学,141203,118.30152,36.810601,山东省,淄博市,临淄区,雪宫路321号,,淄博,treat,1,咖啡厅,141200
B0FFFH0B96,沂源县历山中学,科教文化服务;学校;中学,141202,118.161848,36.191321,山东省,淄博市,沂源县,历山路17号,,淄博,treat,1,咖啡厅,141200
B02150QOW6,淄博市特殊教育中心,科教文化服务;学校;学校,141200,118.099177,36.820103,山东省,淄博市,张店区,张店区高新区四宝山办事处宝鑫路10号,,淄博,treat,1,咖啡厅,141200
B0KB97992D,西六路小学,科教文化服务;学校;小学,141203,118.034922,36.802991,山东省,淄博市,张店区,新村西路170号甲7号,,淄博,treat,1,咖啡厅,141200
B0FFGIFMBQ,淄博高新区第二小学,科教文化服务;学校;小学,141203,118.071541,36.876427,山东省,淄博市,张店区,化北路南100米,,淄博,treat,1,咖啡厅,141200
B0M6MKTVMM,齐鲁医药学院博山校区,科教文化服务;学校;高等院校,141201,117.847818,36.541607,山东省,淄博市,博山区,西外环路246号,,淄博,treat,1,咖啡厅,141200
B02150QETX,遄台中学,科教文化服务;学校;中学,141202,118.316847,36.818062,山东省,淄博市,临淄区,稷下路82号,,淄博,treat,1,咖啡厅,141200
B0H3TONUW1,淄博高新区科学城实验中学,科教文化服务;学校;中学,141202,118.032822,36.887442,山东省,淄博市,张店区,陶韵路与齐祥路交叉口,,淄博,treat,1,咖啡厅,141200
B02150RRYM,山东理工大学美术与设计学院,科教文化服务;学校;高等院校,141201,117.998844,36.812215,山东省,淄博市,张店区,张周路12号理工大学-美术学院附近,,淄博,treat,1,咖啡厅,141200
B02150QZ02,太公小学,科教文化服务;学校;小学,141203,118.335491,36.816887,山东省,淄博市,临淄区,天齐路67号,,淄博,treat,1,咖啡厅,141200
B0215030G7,和平小区小学,科教文化服务;学校;小学,141203,118.039303,36.799736,山东省,淄博市,张店区,和平四路26号,,淄博,treat,1,咖啡厅,141200
B0I1BCXTPE,张店区上海路小学,科教文化服务;学校;小学,141203,117.974778,36.819207,山东省,淄博市,张店区,香港路177号,,淄博,treat,1,咖啡厅,141200
B0H2YCXY1B,淄博外国语实验学校,科教文化服务;学校;中学,141202,117.987589,36.636598,山东省,淄博市,淄川区,文化路文汇街28号,,淄博,treat,1,咖啡厅,141200
B0FFFX9X7A,周村区市南路小学,科教文化服务;学校;小学,141203,117.854538,36.788305,山东省,淄博市,周村区,市南路1号,,淄博,treat,1,咖啡厅,141200
B02150QKTB,中共淄川区龙泉镇台头村委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|科教文化服务;学校;学校,130106|141200,117.969584,36.574195,山东省,淄博市,淄川区,龙泉路与天台山路交叉口东北400米,,淄博,treat,1,咖啡厅,141200
B0215024O8,人民东路小学,科教文化服务;学校;小学,141203,118.064812,36.810418,山东省,淄博市,张店区,人民东路4号,,淄博,treat,1,咖啡厅,141200
B0K2DHI0D3,淄川经济开发区实验学校(双泉校区),科教文化服务;学校;学校,141200,117.902003,36.64893,山东省,淄博市,淄川区,松龄西路498号,,淄博,treat,1,咖啡厅,141200
B0FFGB0IH1,周村区正阳路小学,科教文化服务;学校;小学,141203,117.863684,36.819077,山东省,淄博市,周村区,青年路街道西马村,,淄博,treat,1,咖啡厅,141200
B0GKBBBWEE,北苑小学,科教文化服务;学校;小学,141203,118.018256,36.844471,山东省,淄博市,张店区,盛湖东路与西八路交叉路口往东北约260米,,淄博,treat,1,咖啡厅,141200
B0FFKZEBUM,焦裕禄精神教学基地,科教文化服务;学校;成人教育,141205,117.991743,36.438656,山东省,淄博市,博山区,317省道与洪崖路交叉口东300米,,淄博,treat,1,咖啡厅,141200
B021502TAT,湖田小学,科教文化服务;学校;小学,141203,118.113527,36.789104,山东省,淄博市,张店区,湖光路2号,,淄博,treat,1,咖啡厅,141200
B021501B1F,淄博梓童山武术学校,科教文化服务;学校;学校,141200,118.031502,36.667658,山东省,淄博市,淄川区,双杨镇(鬼谷仙境旁边),,淄博,treat,1,咖啡厅,141200
B02150Q8MY,沂源县土门中学,科教文化服务;学校;中学,141202,118.084626,36.262159,山东省,淄博市,沂源县,望峰路98号,,淄博,treat,1,咖啡厅,141200
B0FFJ2W6HX,淄博鑫安职业培训学校,科教文化服务;学校;职业技术学校,141206,118.070039,36.858077,山东省,淄博市,张店区,北营村老年公寓南楼,,淄博,treat,1,咖啡厅,141200
B021503YN4,北关小学,科教文化服务;学校;小学,141203,117.968487,36.650962,山东省,淄博市,淄川区,华洋街,,淄博,treat,1,咖啡厅,141200
B021504ACE,淄博宝鑫新经典学校,科教文化服务;学校;小学,141203,118.100999,36.818062,山东省,淄博市,张店区,四宝山街道办事处尚庄村,,淄博,treat,1,咖啡厅,141200
B02150RS2C,桓台县周家中学,科教文化服务;学校;中学,141202,117.982346,36.905885,山东省,淄博市,桓台县,[],,淄博,treat,1,咖啡厅,141200
B0G1RU0L33,雁阳小学,科教文化服务;学校;小学,141203,118.002203,36.654321,山东省,淄博市,淄川区,雁阳路,,淄博,treat,1,咖啡厅,141200
B0FFG7Q53Z,齐悦实验小学,科教文化服务;学校;小学,141203,117.980875,36.813464,山东省,淄博市,张店区,心环西路,,淄博,treat,1,咖啡厅,141200
B0I32HN5G9,淄博衡中艺术高级中学,科教文化服务;学校;中学,141202,117.835204,36.493514,山东省,淄博市,博山区,中心路127号,,淄博,treat,1,咖啡厅,141200
B021501BB3,南定小学,科教文化服务;学校;小学,141203,118.052121,36.741479,山东省,淄博市,张店区,南定镇,,淄博,treat,1,咖啡厅,141200
B0FFI73VQV,淄博高新区第三小学,科教文化服务;学校;小学,141203,118.032424,36.868789,山东省,淄博市,张店区,南石路与裕民路交叉口北360米,,淄博,treat,1,咖啡厅,141200
B02150Q78H,淄川区实验小学,科教文化服务;学校;小学,141203,117.982993,36.639028,山东省,淄博市,淄川区,文汇街1号,,淄博,treat,1,咖啡厅,141200
B02150R550,淄博神州艺术学校,科教文化服务;学校;职业技术学校,141206,118.018137,36.817052,山东省,淄博市,张店区,人民西路164号,,淄博,treat,1,咖啡厅,141200
B021503RDJ,桓台县鱼龙中学,科教文化服务;学校;中学,141202,118.101559,37.0654,山东省,淄博市,桓台县,荆夏路1700号,,淄博,treat,1,咖啡厅,141200
B021501BAE,淄川区商城路小学,科教文化服务;学校;小学,141203,117.956978,36.649593,山东省,淄博市,淄川区,华齐街4号,,淄博,treat,1,咖啡厅,141200
B021503T8O,周村区南郊中学,科教文化服务;学校;中学,141202,117.913753,36.776353,山东省,淄博市,周村区,南郊镇高塘村文苑街5号,,淄博,treat,1,咖啡厅,141200
B021501C57,高青县第二中学,科教文化服务;学校;中学,141202,117.826388,37.168863,山东省,淄博市,高青县,文化路17号,,淄博,treat,1,咖啡厅,141200
B02150QNOZ,高青双语学校,科教文化服务;学校;中学,141202,117.860078,37.158281,山东省,淄博市,高青县,乐安路与238省道交叉口南100米(易视康视力保护中心西),,淄博,treat,1,咖啡厅,141200
B02150QHNG,沂源县实验中学,科教文化服务;学校;中学,141202,118.178885,36.182321,山东省,淄博市,沂源县,荆山路125号,,淄博,treat,1,咖啡厅,141200
B021501BAA,淄博市张店区铝城第一小学,科教文化服务;学校;小学,141203,118.042807,36.750579,山东省,淄博市,张店区,南定镇西山花园路30号山铝购物中心往南150米路东,,淄博,treat,1,咖啡厅,141200
B0FFGO6RQD,淄博市张店区第四中学,科教文化服务;学校;中学,141202,118.088207,36.753633,山东省,淄博市,张店区,沣水镇城东路1号淄博市张店区沣水中学附近,,淄博,treat,1,咖啡厅,141200
B0FFJ2AYG7,玄龄小学,科教文化服务;学校;小学,141203,118.332377,36.83603,山东省,淄博市,临淄区,天齐路,,淄博,treat,1,咖啡厅,141200
B021501BA0,张店区兴学街小学,科教文化服务;学校;小学,141203,118.054491,36.794399,山东省,淄博市,张店区,西二路18号,,淄博,treat,1,咖啡厅,141200
B0G0YUKCDI,德志学校,科教文化服务;学校;学校,141200,117.936942,36.975089,山东省,淄博市,桓台县,新城镇邢家村,,淄博,treat,1,咖啡厅,141200
B021501B94,高青县中心路小学,科教文化服务;学校;小学,141203,117.835773,37.157631,山东省,淄博市,高青县,中心路60号,,淄博,treat,1,咖啡厅,141200
B021504CTW,雪宫小学,科教文化服务;学校;小学,141203,118.303517,36.818518,山东省,淄博市,临淄区,太公路21号,,淄博,treat,1,咖啡厅,141200
B021504EEF,高青县第四中学,科教文化服务;学校;中学,141202,117.812928,37.172148,山东省,淄博市,高青县,黄河路127号,,淄博,treat,1,咖啡厅,141200
B0H3YS6PUQ,淄博市美达菲双语高级中学,科教文化服务;学校;中学,141202,117.966026,36.815861,山东省,淄博市,张店区,人民西路与济南路交叉口西南100米,,淄博,treat,1,咖啡厅,141200
B0G1D1JSTJ,沂源县沂河源学校,科教文化服务;学校;学校,141200,118.190142,36.195699,山东省,淄博市,沂源县,鲁山路109号,,淄博,treat,1,咖啡厅,141200
B021501BC5,博山区中心路小学,科教文化服务;学校;小学,141203,117.858761,36.493345,山东省,淄博市,博山区,中心路65号,,淄博,treat,1,咖啡厅,141200
B0FFGJY7XZ,淄川区实验小学南校区,科教文化服务;学校;小学,141203,117.964219,36.625985,山东省,淄博市,淄川区,文峰路42号附近,,淄博,treat,1,咖啡厅,141200
B02150R3YP,张店区杏园小学,科教文化服务;学校;小学,141203,118.076935,36.787266,山东省,淄博市,张店区,洪沟东街30号,,淄博,treat,1,咖啡厅,141200
